class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,spore-print-color,population,habitat
edible,flat,fibrous,gray,no,none,free,close,narrow,pink,enlarging,equal,brown,solitary,urban
edible,convex,fibrous,gray,no,none,free,close,narrow,gray,enlarging,equal,black,solitary,urban
edible,bell,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,club,black,scattered,grasses
edible,convex,smooth,yellow,bruises,anise,free,close,broad,brown,enlarging,club,black,scattered,meadows
edible,bell,scaly,white,bruises,anise,free,close,broad,black,enlarging,club,brown,scattered,grasses
edible,convex,smooth,white,bruises,almond,free,close,broad,gray,enlarging,club,black,scattered,meadows
edible,bell,smooth,yellow,bruises,almond,free,close,broad,gray,enlarging,club,brown,numerous,meadows
edible,convex,smooth,yellow,bruises,almond,free,close,broad,black,enlarging,club,black,scattered,meadows
edible,convex,fibrous,gray,no,none,free,crowded,broad,pink,tapering,equal,black,scattered,grasses
edible,flat,smooth,yellow,bruises,almond,free,crowded,narrow,pink,tapering,bulbous,brown,several,woods
poisonous,convex,scaly,white,bruises,pungent,free,close,narrow,pink,enlarging,equal,black,scattered,grasses
edible,convex,fibrous,white,no,none,free,crowded,broad,black,tapering,equal,black,abundant,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,white,enlarging,club,black,scattered,grasses
edible,convex,smooth,yellow,bruises,anise,free,crowded,narrow,white,tapering,bulbous,brown,several,woods
edible,bell,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,black,scattered,grasses
edible,convex,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,black,scattered,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,brown,solitary,woods
edible,bell,scaly,white,bruises,anise,free,close,broad,black,enlarging,club,brown,scattered,meadows
edible,convex,smooth,yellow,bruises,anise,free,close,broad,gray,enlarging,club,brown,numerous,meadows
edible,flat,scaly,brown,bruises,almond,free,close,broad,pink,enlarging,rooted,black,solitary,grasses
edible,convex,fibrous,white,no,none,free,crowded,broad,brown,tapering,equal,brown,scattered,grasses
edible,convex,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,black,scattered,grasses
poisonous,convex,scaly,white,bruises,pungent,free,close,narrow,brown,enlarging,equal,brown,several,grasses
edible,convex,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,club,black,scattered,grasses
edible,convex,fibrous,white,bruises,almond,free,crowded,narrow,pink,tapering,bulbous,brown,several,woods
edible,bell,smooth,yellow,bruises,almond,free,close,broad,gray,enlarging,club,brown,numerous,grasses
poisonous,convex,scaly,white,bruises,pungent,free,close,narrow,black,enlarging,equal,black,several,urban
edible,convex,smooth,yellow,bruises,almond,free,crowded,narrow,white,tapering,bulbous,brown,several,woods
edible,convex,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,black,numerous,meadows
edible,convex,fibrous,white,bruises,anise,free,crowded,narrow,brown,tapering,bulbous,brown,several,woods
edible,flat,smooth,white,bruises,anise,free,crowded,narrow,white,tapering,bulbous,brown,several,woods
edible,convex,scaly,yellow,bruises,anise,free,close,broad,black,enlarging,club,brown,scattered,meadows
edible,flat,fibrous,yellow,bruises,almond,free,crowded,narrow,white,tapering,bulbous,#N/A,several,woods
edible,convex,smooth,white,bruises,almond,free,close,broad,white,enlarging,club,black,scattered,grasses
edible,bell,scaly,yellow,bruises,almond,free,close,broad,brown,enlarging,club,black,scattered,meadows
edible,convex,scaly,brown,bruises,anise,free,close,broad,pink,enlarging,rooted,brown,scattered,paths
edible,bell,scaly,white,bruises,anise,free,close,broad,black,enlarging,club,black,numerous,grasses
edible,convex,smooth,yellow,bruises,almond,free,close,broad,brown,enlarging,club,brown,scattered,meadows
poisonous,convex,scaly,brown,bruises,pungent,free,close,narrow,brown,enlarging,equal,brown,several,urban
edible,bell,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,black,numerous,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,black,numerous,grasses
poisonous,convex,scaly,brown,bruises,pungent,free,close,narrow,white,enlarging,equal,black,several,urban
edible,bell,smooth,white,bruises,anise,free,close,broad,brown,enlarging,club,black,scattered,meadows
edible,bell,scaly,yellow,bruises,anise,free,close,broad,white,enlarging,club,brown,numerous,meadows
edible,bell,scaly,yellow,bruises,almond,free,close,broad,brown,enlarging,club,black,scattered,grasses
edible,convex,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,brown,numerous,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,pink,tapering,bulbous,black,solitary,woods
edible,convex,scaly,brown,bruises,almond,free,close,broad,white,enlarging,rooted,black,solitary,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,brown,enlarging,club,brown,scattered,grasses
edible,convex,fibrous,gray,no,none,free,close,narrow,gray,enlarging,equal,brown,several,urban
edible,convex,scaly,brown,bruises,anise,free,close,broad,brown,enlarging,rooted,black,solitary,grasses
edible,convex,smooth,white,bruises,almond,free,close,broad,black,enlarging,club,brown,scattered,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,black,numerous,grasses
edible,convex,smooth,yellow,bruises,almond,free,close,broad,gray,enlarging,club,black,scattered,meadows
edible,flat,fibrous,yellow,bruises,almond,free,crowded,narrow,pink,tapering,bulbous,brown,several,woods
edible,bell,scaly,yellow,bruises,anise,free,close,broad,gray,enlarging,club,brown,scattered,grasses
edible,convex,fibrous,brown,no,none,free,crowded,broad,brown,tapering,equal,brown,abundant,grasses
edible,convex,fibrous,yellow,bruises,anise,free,crowded,narrow,brown,tapering,bulbous,brown,several,woods
edible,convex,smooth,yellow,bruises,almond,free,close,broad,brown,enlarging,club,brown,numerous,meadows
edible,flat,smooth,gray,no,none,free,crowded,broad,brown,tapering,equal,black,scattered,grasses
edible,convex,fibrous,brown,no,none,free,close,narrow,gray,enlarging,equal,brown,solitary,urban
edible,flat,smooth,gray,no,none,free,crowded,broad,chocolate,tapering,equal,brown,abundant,grasses
edible,flat,scaly,brown,bruises,almond,free,close,broad,pink,enlarging,rooted,brown,scattered,paths
edible,bell,scaly,white,bruises,almond,free,close,broad,black,enlarging,club,brown,scattered,grasses
edible,bell,smooth,yellow,bruises,almond,free,close,broad,black,enlarging,club,black,scattered,meadows
edible,convex,scaly,yellow,bruises,anise,free,close,broad,white,enlarging,rooted,black,scattered,paths
edible,sunken,fibrous,gray,no,none,free,close,narrow,gray,enlarging,equal,brown,several,urban
edible,flat,scaly,brown,bruises,almond,free,close,broad,pink,enlarging,rooted,brown,solitary,paths
poisonous,convex,scaly,brown,bruises,pungent,free,close,narrow,black,enlarging,equal,black,scattered,urban
edible,convex,scaly,yellow,bruises,almond,free,close,broad,pink,enlarging,rooted,brown,solitary,paths
edible,convex,scaly,yellow,bruises,almond,free,close,broad,white,enlarging,club,brown,scattered,grasses
edible,convex,fibrous,brown,no,none,free,crowded,broad,chocolate,tapering,equal,brown,scattered,grasses
edible,convex,fibrous,brown,no,none,free,crowded,broad,pink,tapering,equal,black,abundant,grasses
edible,flat,smooth,brown,no,none,free,crowded,broad,black,tapering,equal,black,abundant,grasses
edible,flat,scaly,brown,bruises,almond,free,close,broad,brown,enlarging,rooted,brown,scattered,paths
edible,convex,smooth,yellow,bruises,almond,free,close,broad,white,enlarging,club,black,numerous,grasses
edible,flat,fibrous,brown,no,none,free,close,narrow,pink,enlarging,equal,black,several,urban
edible,convex,scaly,yellow,bruises,almond,free,close,broad,white,enlarging,rooted,brown,scattered,paths
edible,convex,fibrous,yellow,bruises,almond,free,crowded,narrow,pink,tapering,bulbous,#N/A,several,woods
edible,bell,scaly,yellow,bruises,almond,free,close,broad,gray,enlarging,club,brown,numerous,grasses
edible,convex,fibrous,gray,no,none,free,crowded,broad,brown,tapering,equal,black,scattered,grasses
edible,convex,scaly,yellow,bruises,almond,free,close,broad,white,enlarging,rooted,brown,scattered,grasses
edible,flat,scaly,brown,bruises,anise,free,close,broad,brown,enlarging,rooted,black,solitary,grasses
edible,convex,smooth,yellow,bruises,almond,free,close,broad,white,enlarging,club,black,scattered,meadows
edible,sunken,fibrous,brown,no,none,free,close,narrow,brown,enlarging,equal,brown,solitary,urban
edible,convex,smooth,white,bruises,almond,free,close,broad,black,enlarging,club,black,scattered,meadows
edible,bell,smooth,white,bruises,anise,free,close,broad,brown,enlarging,club,black,numerous,grasses
edible,sunken,fibrous,brown,no,none,free,close,narrow,black,enlarging,equal,black,solitary,urban
edible,bell,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,club,brown,numerous,meadows
edible,convex,scaly,yellow,bruises,anise,free,close,broad,black,enlarging,club,brown,numerous,grasses
edible,bell,scaly,yellow,bruises,almond,free,close,broad,black,enlarging,club,brown,scattered,grasses
poisonous,convex,scaly,brown,bruises,pungent,free,close,narrow,pink,enlarging,equal,black,scattered,urban
edible,convex,smooth,white,no,none,free,crowded,broad,black,tapering,equal,brown,scattered,grasses
edible,convex,scaly,white,bruises,almond,free,close,broad,white,enlarging,club,black,scattered,meadows
edible,bell,smooth,white,bruises,almond,free,close,broad,gray,enlarging,club,brown,numerous,grasses
edible,convex,fibrous,brown,bruises,none,free,close,broad,brown,tapering,bulbous,brown,solitary,woods
poisonous,convex,smooth,brown,bruises,pungent,free,close,narrow,white,enlarging,equal,brown,scattered,urban
edible,convex,scaly,brown,bruises,anise,free,close,broad,white,enlarging,rooted,black,solitary,paths
edible,convex,smooth,brown,no,none,free,crowded,broad,brown,tapering,equal,black,abundant,grasses
edible,bell,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,club,black,numerous,meadows
edible,convex,smooth,yellow,bruises,almond,free,close,broad,white,enlarging,club,brown,numerous,meadows
edible,bell,smooth,yellow,bruises,almond,free,close,broad,brown,enlarging,club,brown,scattered,meadows
edible,convex,smooth,yellow,bruises,anise,free,close,broad,gray,enlarging,club,black,numerous,meadows
edible,bell,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,brown,numerous,grasses
edible,convex,fibrous,gray,no,none,free,close,narrow,black,enlarging,equal,brown,several,urban
edible,flat,scaly,brown,bruises,almond,free,close,broad,white,enlarging,rooted,black,scattered,grasses
edible,convex,fibrous,gray,no,none,free,crowded,broad,chocolate,tapering,equal,brown,abundant,grasses
edible,convex,smooth,white,bruises,anise,free,close,broad,black,enlarging,club,brown,numerous,meadows
edible,convex,scaly,yellow,bruises,anise,free,close,broad,white,enlarging,club,brown,scattered,meadows
edible,convex,fibrous,gray,no,none,free,close,narrow,brown,enlarging,equal,black,several,urban
poisonous,convex,smooth,brown,bruises,pungent,free,close,narrow,pink,enlarging,equal,brown,scattered,urban
edible,bell,scaly,white,bruises,anise,free,close,broad,white,enlarging,club,brown,numerous,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,brown,enlarging,club,black,numerous,meadows
poisonous,convex,scaly,brown,bruises,pungent,free,close,narrow,pink,enlarging,equal,brown,several,urban
edible,bell,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,brown,scattered,meadows
edible,convex,smooth,white,bruises,anise,free,close,broad,black,enlarging,club,brown,scattered,meadows
edible,convex,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,club,black,scattered,meadows
edible,bell,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,club,brown,numerous,grasses
edible,convex,smooth,white,bruises,almond,free,close,broad,gray,enlarging,club,brown,scattered,meadows
edible,convex,smooth,white,bruises,almond,free,close,broad,gray,enlarging,club,black,scattered,grasses
edible,convex,scaly,brown,bruises,anise,free,close,broad,white,enlarging,rooted,brown,solitary,paths
edible,convex,smooth,white,bruises,almond,free,close,broad,white,enlarging,club,brown,scattered,meadows
edible,convex,smooth,brown,no,none,free,crowded,broad,brown,tapering,equal,black,scattered,grasses
edible,convex,scaly,brown,bruises,anise,free,close,broad,brown,enlarging,rooted,brown,scattered,paths
edible,convex,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,rooted,black,solitary,grasses
poisonous,convex,scaly,brown,bruises,pungent,free,close,narrow,black,enlarging,equal,black,several,grasses
edible,bell,scaly,yellow,bruises,almond,free,close,broad,white,enlarging,club,brown,numerous,grasses
edible,convex,fibrous,white,bruises,anise,free,crowded,narrow,pink,tapering,bulbous,#N/A,several,woods
poisonous,convex,smooth,brown,bruises,pungent,free,close,narrow,white,enlarging,equal,black,scattered,urban
edible,convex,scaly,yellow,bruises,anise,free,close,broad,black,enlarging,club,black,numerous,grasses
edible,flat,fibrous,gray,no,none,free,crowded,broad,chocolate,tapering,equal,brown,abundant,grasses
edible,convex,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,black,scattered,grasses
edible,bell,scaly,white,bruises,almond,free,close,broad,white,enlarging,club,brown,scattered,meadows
poisonous,convex,scaly,brown,bruises,pungent,free,close,narrow,pink,enlarging,equal,brown,scattered,urban
edible,flat,scaly,brown,bruises,anise,free,close,broad,white,enlarging,rooted,black,scattered,grasses
edible,convex,smooth,white,bruises,anise,free,close,broad,brown,enlarging,club,brown,numerous,meadows
edible,convex,smooth,white,bruises,almond,free,crowded,narrow,brown,tapering,bulbous,brown,several,woods
edible,flat,scaly,brown,bruises,almond,free,close,broad,brown,enlarging,rooted,brown,solitary,paths
edible,bell,smooth,white,bruises,almond,free,close,broad,black,enlarging,club,brown,numerous,meadows
edible,convex,smooth,white,no,none,free,crowded,broad,pink,tapering,equal,black,abundant,grasses
edible,flat,fibrous,gray,no,none,free,close,narrow,brown,enlarging,equal,brown,several,urban
edible,convex,scaly,white,bruises,almond,free,close,broad,gray,enlarging,club,brown,scattered,grasses
edible,convex,scaly,yellow,bruises,anise,free,close,broad,brown,enlarging,rooted,brown,solitary,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,gray,enlarging,club,brown,scattered,grasses
edible,bell,smooth,yellow,bruises,anise,free,close,broad,white,enlarging,club,black,scattered,grasses
edible,flat,smooth,white,bruises,anise,free,crowded,narrow,brown,tapering,bulbous,brown,several,woods
edible,bell,smooth,white,bruises,almond,free,close,broad,white,enlarging,club,black,numerous,meadows
edible,convex,fibrous,yellow,bruises,almond,free,crowded,narrow,brown,tapering,bulbous,#N/A,several,woods
edible,convex,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,brown,numerous,meadows
edible,bell,scaly,yellow,bruises,anise,free,close,broad,black,enlarging,club,brown,numerous,meadows
edible,convex,scaly,brown,bruises,almond,free,close,broad,pink,enlarging,rooted,brown,solitary,paths
edible,convex,scaly,white,bruises,anise,free,close,broad,brown,enlarging,club,black,scattered,meadows
edible,convex,scaly,white,bruises,anise,free,close,broad,gray,enlarging,club,black,scattered,meadows
